Price,Adj Close,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,,
2018-11-20,502.6702880859375,519.9810180664062,528.4385986328125,516.5979614257812,523.4555053710938,12511640
2018-11-21,491.8425598144531,508.7804260253906,523.68408203125,506.10601806640625,520.0267333984375,16422494
2018-11-22,487.4010009765625,504.1859130859375,514.47216796875,502.9287109375,509.51190185546875,12670591
2018-11-26,490.450439453125,507.3403625488281,510.8833923339844,501.6943664550781,506.99749755859375,13969873
2018-11-27,498.6043701171875,515.7750854492188,516.5979614257812,505.3745422363281,506.4945983886719,14896607
2018-11-28,509.40997314453125,526.9528198242188,529.2843627929688,514.906494140625,517.718017578125,17507771
2018-11-29,516.4148559570312,534.1989135742188,539.4105834960938,530.31298828125,530.7701416015625,27640198
2018-11-30,515.9949340820312,533.7645874023438,542.1992797851562,531.3644409179688,535.9360961914062,23443212
2018-12-03,511.0893859863281,528.6900634765625,537.124755859375,525.0555419921875,537.124755859375,12182825
2018-12-04,509.25518798828125,526.7927856445312,529.3986206054688,522.1754150390625,529.3986206054688,11358720
2018-12-05,510.5148010253906,528.095703125,529.764404296875,520.849609375,522.884033203125,12729759
2018-12-06,496.59356689453125,513.6950073242188,525.2841186523438,511.2262878417969,525.2841186523438,12831451
2018-12-07,501.0792236328125,518.335205078125,519.7752685546875,506.7003173828125,516.3465576171875,15779984
2018-12-10,481.8324890136719,498.4256286621094,509.42047119140625,495.1568908691406,507.45465087890625,20521072
2018-12-11,485.0586853027344,501.762939453125,503.8430480957031,482.3105163574219,487.3393249511719,29518062
2018-12-12,490.7818603515625,507.6832275390625,509.05474853515625,497.28271484375,502.4258117675781,27572962
2018-12-13,489.25714111328125,506.10601806640625,515.6836547851562,500.6200256347656,515.6836547851562,20337275
2018-12-14,491.533203125,508.4604187011719,509.69476318359375,499.13421630859375,504.3002014160156,15795834
2018-12-17,499.3555908203125,516.55224609375,517.969482421875,508.1404113769531,510.1748046875,11077711
2018-12-18,502.22833251953125,519.5238647460938,520.7124633789062,512.2548828125,513.5349731445312,12841994
2018-12-19,502.4051208496094,519.7067260742188,524.5069580078125,518.0609130859375,521.8554077148438,16118419
2018-12-20,498.7148742675781,515.889404296875,517.7409057617188,510.2662353515625,512.4834594726562,12609700
2018-12-21,486.2298583984375,502.97442626953125,517.16943359375,501.0543212890625,514.3121337890625,18115814
2018-12-24,481.3463439941406,497.9227294921875,504.3459167480469,496.7341003417969,503.29443359375,9065704
2018-12-26,485.4122619628906,502.128662109375,502.88299560546875,487.1793212890625,496.3912353515625,15771193
2018-12-27,495.0687561035156,512.1177368164062,515.2265014648438,504.711669921875,506.1745910644531,27294221
2018-12-28,497.4332275390625,514.5635986328125,518.9981079101562,512.5748901367188,514.5407104492188,16768547
2018-12-31,495.5328369140625,512.5977783203125,518.3580932617188,510.2890930175781,517.0322875976562,15799099
2019-01-01,495.4222717285156,512.4834594726562,515.3636474609375,507.5003662109375,514.4264526367188,9746670
2019-01-02,488.9699401855469,505.8088684082031,515.2265014648438,503.34014892578125,509.51190185546875,15628818
2019-01-03,482.9373474121094,499.56854248046875,509.5576171875,498.3570556640625,506.3117370605469,16288287
2019-01-04,485.5448303222656,502.26580810546875,504.9173889160156,494.2425537109375,501.6943664550781,18516544
2019-01-07,488.24072265625,505.0545349121094,511.3177185058594,503.34014892578125,506.0831604003906,12060290
2019-01-08,488.1965026855469,505.0088195800781,507.4317932128906,501.0543212890625,505.21453857421875,12304389
2019-01-09,490.89239501953125,507.7975158691406,510.6548156738281,502.2886657714844,508.3689880371094,12614237
2019-01-10,489.4560241699219,506.3117370605469,507.9118347167969,504.2544860839844,506.426025390625,8925160
2019-01-11,485.2796325683594,501.99151611328125,509.19189453125,497.6712951660156,506.3574523925781,14139060
2019-01-14,484.72723388671875,501.4200744628906,503.111572265625,496.66552734375,500.59716796875,8994060
2019-01-15,499.2452087402344,516.43798828125,517.5123291015625,505.1688232421875,505.1688232421875,22011407
2019-01-16,502.00738525390625,519.2952880859375,523.4555053710938,516.7579956054688,518.8837890625,13961606
2019-01-17,501.3665466308594,518.6323852539062,524.78125,516.5979614257812,523.2040405273438,16379077
2019-01-18,523.4196166992188,541.4449462890625,543.9822387695312,518.9981079101562,525.1926879882812,56181172
2019-01-21,546.9974975585938,565.8347778320312,566.8634033203125,543.4107666015625,545.8566284179688,48206814
2019-01-22,545.8705444335938,564.6690063476562,570.0635986328125,557.56005859375,563.6175537109375,36207430
2019-01-23,541.9594116210938,560.6231079101562,568.806396484375,558.6572875976562,563.8232421875,19313542
2019-01-24,551.3065795898438,570.2921752929688,572.9208984375,557.7886962890625,560.02880859375,28775487
2019-01-25,550.6656494140625,569.6292724609375,578.1782836914062,564.7833251953125,571.6636962890625,18703992
2019-01-28,543.3956909179688,562.10888671875,574.1781005859375,558.8401489257812,571.6865234375,18744303
2019-01-29,535.0427856445312,553.4684448242188,563.0689697265625,549.216796875,562.7717895507812,20405845
2019-01-30,528.4357299804688,546.6337890625,560.02880859375,544.5308227539062,555.4571533203125,17164298
2019-01-31,542.3350219726562,561.01171875,562.177490234375,549.0568237304688,549.5139770507812,22279301
2019-02-01,552.411376953125,571.43505859375,573.7437744140625,560.9660034179688,564.143310546875,20187323
2019-02-04,570.5090942382812,590.1560668945312,592.9219360351562,567.823486328125,570.08642578125,25528059
2019-02-05,570.7963256835938,590.4531860351562,596.3278198242188,584.5328979492188,590.658935546875,20479210
2019-02-06,579.0607299804688,599.002197265625,602.38525390625,591.6875610351562,592.6018676757812,20586783
2019-02-07,570.2881469726562,589.927490234375,604.0081787109375,587.961669921875,599.002197265625,20150710
2019-02-08,564.6754150390625,584.1214599609375,594.5448608398438,581.6298828125,587.3673095703125,14230054
2019-02-11,553.8698120117188,572.9437255859375,583.3442993164062,571.9151000976562,583.298583984375,16457901
2019-02-12,555.2619018554688,574.3837890625,581.6755981445312,572.1436767578125,572.1436767578125,13998153
2019-02-14,541.0311889648438,559.6630249023438,567.3434448242188,556.82861328125,567.3434448242188,14496604
2019-02-15,549.980712890625,568.920654296875,571.4122314453125,554.9999389648438,562.2003173828125,20994460
2019-02-18,539.21923828125,557.7886962890625,572.6008911132812,555.4571533203125,571.4579467773438,21106139
2019-02-19,537.4515380859375,555.9600219726562,566.7491455078125,553.7199096679688,556.82861328125,13658461
2019-02-20,545.5170288085938,564.3032836914062,566.8862915039062,557.2857666015625,559.5030517578125,13776558
2019-02-21,551.0633544921875,570.0407104492188,575.0238647460938,562.0174560546875,565.0576171875,23142949
2019-02-22,544.6331176757812,563.3889770507812,569.3092651367188,560.4859619140625,568.9892578125,19152470
2019-02-25,544.6109619140625,563.3660888671875,568.2578125,558.0401000976562,565.0576171875,17176522
2019-02-26,539.2855224609375,557.8572387695312,564.509033203125,551.3426513671875,552.9426879882812,22160532
2019-02-27,540.7218017578125,559.343017578125,569.1264038085938,552.714111328125,561.4231567382812,24308835
2019-02-28,544.05859375,562.7946166992188,566.8176879882812,560.7373657226562,564.0289916992188,24688859
2019-03-01,541.8488159179688,560.5087890625,567.9606323242188,558.7716064453125,565.5147705078125,17329606
2019-03-05,546.9754028320312,565.8119506835938,566.7948608398438,557.1029052734375,559.2973022460938,15577500
2019-03-06,558.9742431640625,578.2239990234375,582.0184936523438,564.6461791992188,566.7948608398438,26332276
2019-03-07,561.3829345703125,580.715576171875,585.0814819335938,575.183837890625,577.8582763671875,17738092
2019-03-08,559.9907836914062,579.2755126953125,582.6356811523438,576.9439697265625,578.7954711914062,13211934
2019-03-11,576.3428344726562,596.190673828125,599.80224609375,579.6869506835938,580.6241455078125,21258869
2019-03-12,588.3858032226562,608.6484375,609.8599243164062,600.8308715820312,602.0423583984375,24561597
2019-03-13,595.4349365234375,615.9402465820312,621.7462158203125,607.1626586914062,611.2314453125,24577591
2019-03-14,592.8936767578125,613.3115234375,622.6605834960938,610.8199462890625,617.060302734375,22753310
2019-03-15,584.0989990234375,604.2139282226562,621.1976318359375,599.4365234375,614.8887329101562,34764353
2019-03-18,596.6502685546875,617.1974487304688,620.80908203125,607.5740966796875,608.4884033203125,22104063
2019-03-19,608.3618774414062,629.3123779296875,630.8895874023438,614.0201416015625,621.7462158203125,21448030
2019-03-20,607.875732421875,628.8094482421875,634.546875,623.5748901367188,629.8837890625,21639437
2019-03-22,592.9821166992188,613.4029541015625,631.301025390625,611.0942993164062,627.4608154296875,25078643
2019-03-25,585.3363647460938,605.4939575195312,611.162841796875,601.950927734375,608.3055419921875,17394088
2019-03-26,604.2517700195312,625.0607299804688,627.0493774414062,608.03125,608.1683959960938,20734876
2019-03-27,596.2966918945312,616.8317260742188,629.952392578125,614.5458984375,629.952392578125,22079870
2019-03-28,601.0475463867188,621.7462158203125,626.2265014648438,613.8829956054688,617.2888793945312,22930248
2019-04-01,615.1235961914062,636.3070068359375,643.1416015625,622.9120483398438,626.3179321289062,22088854
2019-04-02,614.17333984375,635.3240966796875,641.4501342773438,630.935302734375,639.1185913085938,17526740
2019-04-03,607.7651977539062,628.6951904296875,641.4044189453125,627.2322387695312,636.7184448242188,17169813
2019-04-04,597.9761352539062,618.5689697265625,632.5811157226562,615.9173583984375,630.4324340820312,18320845
2019-04-05,598.3517456054688,618.95751953125,623.5291748046875,613.9744262695312,622.1805419921875,14717266
2019-04-08,587.4577026367188,607.6883544921875,620.6033325195312,605.151123046875,619.9176025390625,19081843
2019-04-09,589.7559814453125,610.065673828125,612.9229125976562,603.916748046875,607.5283813476562,20774977
2019-04-10,588.407958984375,608.6712646484375,616.26025390625,606.43115234375,611.6657104492188,16651949
2019-04-11,595.2138671875,615.711669921875,618.5460815429688,607.5740966796875,609.3798828125,12558520
2019-04-12,593.5787353515625,614.0201416015625,620.3290405273438,611.0714111328125,617.174560546875,12948769
2019-04-15,592.2750244140625,612.6715087890625,616.694580078125,610.3170776367188,614.8887329101562,9285737
2019-04-16,593.8660888671875,614.3173217773438,621.7462158203125,612.6029052734375,614.8887329101562,17360317
2019-04-18,612.5161743164062,633.6097412109375,635.346923828125,624.0321044921875,628.603759765625,39286534
2019-04-22,594.5731201171875,615.0487670898438,624.9464111328125,613.1972045898438,621.7462158203125,23607922
2019-04-23,602.7491455078125,623.50634765625,627.6893920898438,615.345947265625,616.26025390625,19807450
2019-04-24,614.0849609375,635.232666015625,637.6556396484375,624.603515625,626.455078125,16101112
2019-04-25,606.5277099609375,627.4151000976562,645.7017822265625,622.9348754882812,635.0498046875,30469914
2019-04-26,615.5433959960938,636.7412719726562,638.181396484375,626.637939453125,628.603759765625,15069884
2019-04-30,615.5433959960938,636.7412719726562,638.3870849609375,624.85498046875,638.3870849609375,22348580
2019-05-02,620.9573974609375,642.3416137695312,646.3875122070312,631.849609375,636.3755493164062,18992003
2019-05-03,622.63671875,644.0787963867188,648.0333251953125,641.244384765625,643.6673583984375,14240262
2019-05-06,612.0521240234375,633.1296997070312,641.31298828125,630.0209350585938,639.1185913085938,15832114
2019-05-07,593.7554931640625,614.2030029296875,637.7470703125,612.6943359375,637.6556396484375,19417647
2019-05-08,574.2877807617188,594.0648193359375,612.6029052734375,590.7503662109375,612.6029052734375,31958919
2019-05-09,555.2839965820312,574.4066772460938,589.1959838867188,572.2579956054688,589.1959838867188,42670173
2019-05-10,552.9417114257812,571.9837036132812,584.1214599609375,569.172119140625,578.3154296875,24557430
2019-05-13,544.5005493164062,563.2518310546875,576.3953247070312,561.1716918945312,570.4979248046875,17603659
2019-05-14,557.0517578125,576.2353515625,580.3041381835938,563.0003662109375,565.2861938476562,28438234
2019-05-15,555.4828491210938,574.6123657226562,584.2586059570312,571.7322387695312,581.9727783203125,24419559
2019-05-16,559.2174072265625,578.4754638671875,581.4699096679688,575.1610107421875,576.0067749023438,14451308
2019-05-17,560.1234130859375,579.4126586914062,583.778564453125,572.3722534179688,579.2297973632812,17276949
2019-05-20,585.9771728515625,606.1568603515625,611.5514526367188,595.9163208007812,600.5337524414062,26979100
2019-05-21,592.1203002929688,612.511474609375,624.9464111328125,608.0541381835938,609.0370483398438,30343560
2019-05-22,592.3854370117188,612.7857666015625,621.6090698242188,610.36279296875,615.1859130859375,24689918
2019-05-23,589.5128784179688,609.814208984375,636.3755493164062,605.7454223632812,627.2322387695312,38766006
2019-05-24,590.8165283203125,611.162841796875,618.9118041992188,601.8594970703125,616.26025390625,22269265
2019-05-27,579.2374877929688,599.18505859375,611.4600219726562,597.5164184570312,611.2771606445312,16076686
2019-05-28,585.0270385742188,605.1739501953125,610.2256469726562,600.41943359375,603.3681640625,42594251
2019-05-29,580.2982177734375,600.2822875976562,609.5399169921875,596.2135009765625,603.916748046875,15558515
2019-05-30,587.6787719726562,607.9169921875,613.5172729492188,601.7452392578125,601.7452392578125,23494381
2019-05-31,587.8555908203125,608.099853515625,613.4715576171875,603.551025390625,611.6428833007812,25724066
2019-06-03,601.1360473632812,621.8377075195312,625.0607299804688,604.0081787109375,610.3170776367188,18556942
2019-06-04,597.357421875,617.9288940429688,628.2608642578125,616.3059692382812,620.5804443359375,15442761
2019-06-06,586.6181030273438,606.8197631835938,622.6148681640625,603.9624633789062,622.6148681640625,16764835
2019-06-07,581.115966796875,601.1280517578125,606.7740478515625,596.8764038085938,606.1797485351562,14722419
2019-06-10,582.9940795898438,603.0709838867188,606.6597290039062,598.9336547851562,603.8710327148438,11768468
2019-06-11,587.4134521484375,607.6426391601562,610.0885009765625,602.5452880859375,604.3053588867188,11492074
2019-06-12,588.7393798828125,609.01416015625,611.8714599609375,605.7454223632812,610.179931640625,10297599
2019-06-13,586.5738525390625,606.7740478515625,610.179931640625,598.270751953125,608.03125,15686169
2019-06-14,582.2869262695312,602.3395385742188,605.7454223632812,598.6136474609375,604.3281860351562,14942768
2019-06-17,566.7083740234375,586.2244262695312,603.4595947265625,584.4871826171875,603.4595947265625,14908257
2019-06-18,566.1338500976562,585.630126953125,588.8074340820312,580.1898193359375,584.6700439453125,16797371
2019-06-19,564.520751953125,583.96142578125,595.2305908203125,577.21826171875,588.327392578125,14492763
2019-06-20,573.094482421875,592.8304443359375,594.3162841796875,584.2586059570312,585.1729125976562,10748848
2019-06-21,565.4708251953125,584.9443359375,592.4876098632812,583.1385498046875,592.4647216796875,23236832
2019-06-24,557.9136352539062,577.1268310546875,583.5499877929688,574.703857421875,581.5841674804688,11267228
2019-06-25,572.69677734375,592.4190063476562,593.4019165039062,573.40087890625,575.5267333984375,14966899
2019-06-26,571.9453735351562,591.641845703125,596.4192504882812,588.075927734375,590.2017822265625,11593027
2019-06-27,563.1065673828125,582.49853515625,592.8990478515625,581.0584106445312,591.1846923828125,24905533
2019-06-28,553.803466796875,572.8751831054688,586.4758911132812,570.8407592773438,583.84716796875,18942165
2019-07-01,560.7640991210938,580.0755615234375,581.812744140625,569.8350219726562,575.1381225585938,13478857
2019-07-02,565.0289916992188,584.4871826171875,585.630126953125,577.5382690429688,582.4071044921875,10146746
2019-07-03,566.8187866210938,586.3386840820312,588.14453125,582.9099731445312,586.4987182617188,8806492
2019-07-04,567.4596557617188,587.0015869140625,590.2017822265625,585.1729125976562,585.81298828125,9351405
2019-07-05,558.3334350585938,577.5610961914062,589.9732055664062,576.0296020507812,587.5044555664062,10926753
2019-07-08,553.3394165039062,572.3951416015625,579.732666015625,570.6350708007812,575.1152954101562,14009219
2019-07-09,565.736083984375,585.2186279296875,586.7730102539062,569.4006958007812,570.9779052734375,17535754
2019-07-10,565.1837158203125,584.647216796875,589.4474487304688,580.0069580078125,585.19580078125,12018196
2019-07-11,566.3768310546875,585.8815307617188,589.6531982421875,584.8529052734375,588.3731079101562,8608376
2019-07-12,565.912841796875,585.4015502929688,594.3162841796875,584.2814331054688,586.54443359375,15692436
2019-07-15,563.96826171875,583.3900146484375,589.5159912109375,580.7612915039062,587.458740234375,10659498
2019-07-16,571.4371337890625,591.1160888671875,591.9847412109375,583.8242797851562,585.1500854492188,10070773
2019-07-17,566.5094604492188,586.0186767578125,592.9447631835938,585.1729125976562,591.7103881835938,9482233
2019-07-18,557.6704711914062,576.8753662109375,588.0988159179688,575.1152954101562,586.0872802734375,11942908
2019-07-19,551.9915161132812,571.0007934570312,581.9498901367188,568.12060546875,579.7783813476562,16336536
2019-07-22,565.912841796875,585.4015502929688,587.2301635742188,561.0802612304688,571.9151000976562,29092589
2019-07-23,562.84130859375,582.2242431640625,591.5275268554688,576.2124633789062,587.458740234375,20316348
2019-07-24,556.4552001953125,575.6181640625,584.6243286132812,573.0808715820312,582.2013549804688,15189179
2019-07-25,544.2575073242188,563.0003662109375,580.1669921875,560.943115234375,577.8582763671875,21805071
2019-07-26,536.43505859375,554.9085083007812,568.0291748046875,553.1712646484375,563.0003662109375,20387504
2019-07-29,535.1753540039062,553.6055908203125,558.6572875976562,550.93115234375,556.3257446289062,17626045
2019-07-30,521.8948974609375,539.8677368164062,557.7429809570312,537.6047973632812,554.9771118164062,20853117
2019-07-31,515.42041015625,533.1702880859375,541.7421264648438,531.41015625,537.5133666992188,21229950
2019-08-01,521.607666015625,539.5706176757812,543.205078125,525.9013061523438,531.8673095703125,22628222
2019-08-02,526.5615234375,541.4449462890625,547.799560546875,531.2730102539062,537.490478515625,23766807
2019-08-05,508.3329772949219,522.701171875,533.5131225585938,515.6836547851562,533.5131225585938,30399133
2019-08-06,501.64166259765625,515.82080078125,525.5584716796875,512.940673828125,518.76953125,29067994
2019-08-07,493.2388000488281,507.18035888671875,520.5067749023438,504.3002014160156,514.9979248046875,25349369
2019-08-08,512.3344116210938,526.815673828125,529.3986206054688,500.73431396484375,506.7003173828125,31198568
2019-08-09,516.669189453125,531.2730102539062,537.3990478515625,526.7927856445312,531.1587524414062,21970009
2019-08-13,566.75341796875,582.7728271484375,595.5963134765625,560.4859619140625,563.7546997070312,104827144
2019-08-14,572.75537109375,588.944580078125,596.3506469726562,585.3329467773438,596.1449584960938,31688983
2019-08-16,568.1982421875,584.2586059570312,590.5675048828125,581.9727783203125,590.293212890625,21977767
2019-08-19,574.689453125,590.9332275390625,592.8533325195312,585.1729125976562,585.6529541015625,16317602
2019-08-20,567.2868041992188,583.3214111328125,590.9332275390625,581.7899169921875,589.6531982421875,14969299
2019-08-21,565.0639038085938,581.0355834960938,584.5557861328125,579.001220703125,583.1842651367188,10677848
2019-08-22,554.3045654296875,569.97216796875,581.0584106445312,566.3834228515625,581.0355834960938,14031953
2019-08-23,567.2423706054688,583.2756958007812,587.0015869140625,560.7145385742188,566.4291381835938,21307915
2019-08-26,563.21875,579.1383666992188,591.5732421875,575.5724487304688,591.5732421875,19202504
2019-08-27,566.7977905273438,582.8185424804688,587.458740234375,576.5781860351562,587.458740234375,28401906
2019-08-28,561.66259765625,577.5382690429688,585.630126953125,574.2238159179688,582.315673828125,11605488
2019-08-29,552.0814819335938,567.6863403320312,576.1439208984375,564.7376098632812,574.4066772460938,18890222
2019-08-30,555.1047973632812,570.7950439453125,573.469482421875,558.2001342773438,569.4006958007812,24735240
2019-09-03,536.364990234375,551.5255126953125,568.2578125,548.599609375,567.9149169921875,18730619
2019-09-04,534.03076171875,549.1253662109375,550.999755859375,542.22216796875,548.85107421875,32949395
2019-09-05,532.89697265625,547.9595947265625,554.6342163085938,545.53662109375,551.7083740234375,22995486
2019-09-06,543.52294921875,558.8858642578125,561.8574829101562,546.4281005859375,549.9711303710938,23186819
2019-09-09,543.3895874023438,558.7487182617188,563.6860961914062,554.6113891601562,558.0401000976562,11747929
2019-09-11,548.813720703125,564.326171875,566.8862915039062,558.8858642578125,558.8858642578125,12127900
2019-09-12,538.12109375,553.331298828125,567.0919799804688,551.2055053710938,564.6004638671875,11880005
2019-09-13,544.9013061523438,560.3031005859375,561.6288452148438,551.7540893554688,554.0856323242188,12947715
2019-09-16,538.2989501953125,553.51416015625,557.3314819335938,542.2449951171875,543.57080078125,20547730
2019-09-17,532.3856811523438,547.433837890625,553.6284790039062,545.6280517578125,553.6284790039062,15640772
2019-09-18,536.0538330078125,551.2055053710938,556.0514526367188,547.319580078125,550.8626098632812,14933909
2019-09-19,524.205078125,539.02197265625,553.0341186523438,536.0961303710938,552.1883544921875,13766222
2019-09-20,557.6834106445312,573.4465942382812,580.5555419921875,536.8504638671875,543.0907592773438,48165560
2019-09-23,550.94775390625,566.5205688476562,585.630126953125,564.6004638671875,582.49853515625,21610844
2019-09-24,568.5094604492188,584.57861328125,593.7676391601562,568.1434936523438,568.5321044921875,34958974
2019-09-25,568.8873901367188,584.9672241210938,592.0304565429688,580.0755615234375,587.0015869140625,18192270
2019-09-26,576.5567016601562,592.8533325195312,593.7676391601562,586.7730102539062,590.658935546875,18350457
2019-09-27,582.0030517578125,598.45361328125,601.1737670898438,587.0015869140625,590.8875122070312,19058663
2019-09-30,592.3177490234375,609.0598754882812,610.6599731445312,596.853515625,598.887939453125,25263770
2019-10-01,580.1580200195312,596.556396484375,613.5172729492188,591.2532348632812,611.2314453125,17920384
2019-10-03,582.8922729492188,599.3679809570312,601.03662109375,585.7672729492188,587.9159545898438,13524851
2019-10-04,581.5807495117188,598.019287109375,607.3912353515625,596.0763549804688,603.4138793945312,14992253
2019-10-07,582.4698486328125,598.9336547851562,603.8253173828125,595.0934448242188,598.019287109375,10061584
2019-10-09,588.9832763671875,605.631103515625,608.0084228515625,590.8875122070312,598.2936401367188,17588647
2019-10-10,605.8780517578125,623.0034790039062,625.8607177734375,603.916748046875,605.7454223632812,35006390
2019-10-11,601.365478515625,618.3632202148438,624.306396484375,611.0256958007812,623.437744140625,16597126
2019-10-14,603.7662353515625,620.8319091796875,624.0092163085938,617.5631713867188,624.0092163085938,13394275
2019-10-15,606.5004272460938,623.6434936523438,626.3179321289062,619.140380859375,622.88916015625,9672791
2019-10-16,610.1461791992188,627.3922729492188,630.7295532226562,623.437744140625,626.272216796875,19403660
2019-10-17,620.88330078125,638.4328002929688,639.5757446289062,627.2322387695312,628.603759765625,16038940
2019-10-18,629.7085571289062,647.507568359375,652.787841796875,639.4385986328125,641.861572265625,28121951
2019-10-22,628.7305297851562,646.5018310546875,656.8794555664062,641.5643920898438,651.4620361328125,27786502
2019-10-23,619.0604858398438,636.5584106445312,651.8963623046875,632.3296508789062,647.4847412109375,18446160
2019-10-24,638.64501953125,656.6965942382812,658.9595947265625,633.884033203125,640.4900512695312,22642488
2019-10-25,636.3109741210938,654.2965087890625,658.982421875,645.176025390625,658.8224487304688,13539957
2019-10-27,637.6669311523438,655.6908569335938,660.6054077148438,653.7478637695312,658.7767333984375,3014841
2019-10-29,652.2498168945312,670.6859130859375,676.606201171875,659.2796020507812,660.833984375,25768505
2019-10-30,657.6072387695312,676.1947631835938,678.6863403320312,667.6000366210938,676.606201171875,16341366
2019-10-31,651.0494384765625,669.4515380859375,681.0178833007812,668.2400512695312,678.4348754882812,19463741
2019-11-01,647.7371215820312,666.045654296875,668.2857666015625,658.7767333984375,665.1770629882812,13904301
2019-11-04,648.0706176757812,666.3885498046875,672.49169921875,660.651123046875,670.16015625,14063434
2019-11-05,643.4689331054688,661.6568603515625,671.5545043945312,658.7767333984375,668.880126953125,12685356
2019-11-06,637.9559326171875,655.9879760742188,661.2682495117188,653.0621337890625,659.5538940429688,14625505
2019-11-07,648.4929809570312,666.8228759765625,668.8343505859375,654.753662109375,656.0337524414062,14084039
2019-11-08,642.668701171875,660.833984375,667.3028564453125,658.9138793945312,662.43408203125,12019353
2019-11-11,634.79931640625,652.7421264648438,660.2625122070312,650.3419799804688,657.9080810546875,11357841
2019-11-13,654.5839233398438,673.0859985351562,674.7318115234375,653.7478637695312,653.7478637695312,25225749
2019-11-14,650.3380737304688,668.7200927734375,677.337646484375,665.5427856445312,674.7775268554688,14258133
2019-11-15,653.9393310546875,672.4231567382812,679.7149658203125,668.9029541015625,670.0458984375,15691605
2019-11-18,648.759765625,667.09716796875,679.3491821289062,665.3599243164062,673.2460327148438,14076051
2019-11-19,671.2342529296875,690.2069091796875,692.5613403320312,669.7487182617188,670.6630249023438,30176255
2019-11-20,688.0845947265625,707.5335083007812,718.848388671875,705.4991455078125,710.9165649414062,43538120
2019-11-21,683.6162719726562,702.93896484375,711.350830078125,698.8016357421875,706.322021484375,14897371
2019-11-22,687.5731811523438,707.0077514648438,717.5225830078125,702.93896484375,704.9962158203125,22352865
2019-11-25,694.2644653320312,713.8881225585938,715.3739013671875,709.0650024414062,709.1336059570312,15146156
2019-11-26,693.6865234375,713.2938232421875,720.6541748046875,711.350830078125,716.882568359375,35330983
2019-11-27,697.9546508789062,717.6826171875,720.265625,711.3965454101562,713.1566772460938,9642739
2019-11-28,702.6007690429688,722.4600219726562,724.2200927734375,714.9853515625,718.962646484375,13747479
2019-11-29,689.640625,709.1336059570312,723.2142944335938,707.6249389648438,723.2142944335938,18559594
2019-12-02,705.3572998046875,725.29443359375,738.0722045898438,720.9513549804688,731.4661865234375,31225364
2019-12-03,701.978271484375,721.8199462890625,728.72314453125,718.9398193359375,728.1517333984375,12990426
2019-12-04,690.3297119140625,709.8422241210938,721.179931640625,701.1788940429688,719.1226806640625,20987607
2019-12-05,689.5071411132812,708.9964599609375,722.2085571289062,705.8648681640625,719.579833984375,19942460
2019-12-06,691.307861328125,710.8479614257812,716.8368530273438,704.5390625,709.9793701171875,13085234
2019-12-09,699.1773071289062,718.9398193359375,721.1342163085938,707.0077514648438,711.41943359375,12642677
2019-12-10,694.4423217773438,714.0709838867188,719.39697265625,710.5050659179688,718.6883544921875,10173333
2019-12-11,694.6423950195312,714.2767333984375,719.8084106445312,708.8821411132812,711.16796875,12364641
2019-12-12,697.2210083007812,716.9282836914062,719.5112915039062,711.6480102539062,717.865478515625,10326606
2019-12-13,703.7566528320312,723.6486206054688,726.89453125,718.848388671875,722.3228149414062,12668303
2019-12-16,696.509765625,716.1968383789062,728.6774291992188,715.168212890625,727.808837890625,11892718
2019-12-17,694.7757568359375,714.4138793945312,721.8656616210938,711.1451416015625,716.265380859375,20324601
2019-12-18,700.622314453125,720.4255981445312,722.3228149414062,714.0938720703125,714.551025390625,14742077
2019-12-19,715.7830200195312,736.0149536132812,738.2779541015625,718.5740966796875,719.4426879882812,20507816
2019-12-20,710.9591674804688,731.0547485351562,739.4894409179688,729.6832275390625,738.3236694335938,21271510
2019-12-23,698.643798828125,718.3912353515625,721.2027587890625,712.1737670898438,713.2252197265625,25107772
2019-12-24,687.551025390625,706.9849243164062,718.6883544921875,705.1790771484375,717.248291015625,18048449
2019-12-26,673.7462768554688,692.7899169921875,709.9564819335938,690.3897705078125,704.79052734375,29761019
2019-12-27,685.7281494140625,705.1105346679688,706.87060546875,695.4871826171875,698.093017578125,17677571
2019-12-30,686.5505981445312,705.956298828125,707.5335083007812,698.5730590820312,706.75634765625,17123749
2019-12-31,673.1459350585938,692.1727294921875,705.7277221679688,689.4297485351562,704.9505004882812,22203005
2020-01-01,671.16748046875,690.1383056640625,698.1387329101562,688.2639770507812,693.978515625,14004468
2020-01-02,682.5936889648438,701.8875122070312,704.4705200195312,691.2355346679688,691.2355346679688,17710316
2020-01-03,683.416259765625,702.7332763671875,704.79052734375,696.2643432617188,700.8359985351562,20984698
2020-01-06,667.5662841796875,686.435302734375,698.5044555664062,684.835205078125,694.8928833007812,24519177
2020-01-07,677.8364868164062,696.995849609375,701.5217895507812,691.9212646484375,694.4356689453125,16683622
2020-01-08,672.7457885742188,691.7612915039062,701.4989013671875,690.3212280273438,692.6070556640625,16047902
2020-01-09,688.2401733398438,707.6935424804688,708.6078491210938,700.0360107421875,703.3961791992188,14982742
2020-01-10,688.0845947265625,707.5335083007812,712.2423095703125,703.8761596679688,709.4764404296875,12478359
2020-01-13,686.328369140625,705.7277221679688,712.585205078125,703.3047485351562,706.3449096679688,18282382
